"FXY1","FXY2","Title_en","ElementName_en"
"310070","310068",,
"310070","101013",,
"310070","310069",,
"310071","310068",,
"310071","101015",,
"310071","310069",,
"310072","310068",,
"310072","101026",,
"310072","310069",,
